timestamp,complaint_type,borough,status
12/30/2015 03:27:20 PM,Blocked Driveway,QUEENS,Closed
12/30/2015 03:23:28 PM,Vending,MANHATTAN,Closed
12/30/2015 03:22:58 PM,Illegal Parking,MANHATTAN,Closed
12/30/2015 03:22:50 PM,Blocked Driveway,BROOKLYN,Closed
12/30/2015 03:22:03 PM,Blocked Driveway,BROOKLYN,Closed
12/30/2015 03:18:04 PM,Homeless Encampment,MANHATTAN,Closed
12/30/2015 03:16:56 PM,Vending,BROOKLYN,Closed
12/30/2015 03:14:40 PM,Illegal Parking,MANHATTAN,Closed
12/30/2015 03:12:59 PM,Animal Abuse,BRONX,Closed
12/30/2015 03:11:43 PM,Blocked Driveway,QUEENS,Closed
12/30/2015 03:10:40 PM,Animal Abuse,BROOKLYN,Closed
12/30/2015 03:09:31 PM,Blocked Driveway,QUEENS,Closed
12/30/2015 03:07:49 PM,Blocked Driveway,QUEENS,Closed
12/30/2015 03:06:02 PM,Illegal Parking,BROOKLYN,Closed
12/30/2015 03:01:57 PM,Blocked Driveway,QUEENS,Closed
12/30/2015 03:01:35 PM,Illegal Parking,BROOKLYN,Closed
12/30/2015 03:00:54 PM,Vending,MANHATTAN,Closed
12/30/2015 02:58:47 PM,Illegal Parking,QUEENS,Closed
12/30/2015 02:58:25 PM,Illegal Parking,BROOKLYN,Closed
12/30/2015 02:57:24 PM,Blocked Driveway,BROOKLYN,Closed
12/30/2015 02:54:56 PM,Illegal Parking,QUEENS,Closed
12/30/2015 02:53:37 PM,Noise - Vehicle,BROOKLYN,Closed
12/30/2015 02:51:06 PM,Illegal Parking,BROOKLYN,Closed
12/30/2015 02:51:05 PM,Animal Abuse,BROOKLYN,Closed
12/30/2015 02:50:24 PM,Illegal Parking,MANHATTAN,Closed
12/30/2015 02:50:04 PM,Illegal Parking,QUEENS,Closed
12/30/2015 02:48:34 PM,Traffic,QUEENS,Closed
12/30/2015 02:47:33 PM,Illegal Parking,BROOKLYN,Closed
12/30/2015 02:46:08 PM,Vending,MANHATTAN,Closed
12/30/2015 02:45:58 PM,Illegal Parking,BROOKLYN,Closed
12/30/2015 02:45:26 PM,Illegal Parking,BRONX,Closed
12/30/2015 02:44:23 PM,Vending,MANHATTAN,Closed
12/30/2015 02:43:23 PM,Vending,MANHATTAN,Closed
12/30/2015 02:43:09 PM,Illegal Parking,STATEN ISLAND,Closed
12/30/2015 02:42:37 PM,Derelict Vehicle,QUEENS,Closed
12/30/2015 02:42:14 PM,Illegal Parking,BROOKLYN,Closed
12/30/2015 02:41:16 PM,Vending,MANHATTAN,Closed
12/30/2015 02:39:35 PM,Vending,MANHATTAN,Closed
12/30/2015 02:39:27 PM,Blocked Driveway,QUEENS,Closed
12/30/2015 02:37:25 PM,Vending,MANHATTAN,Closed
12/30/2015 02:37:18 PM,Blocked Driveway,QUEENS,Closed
12/30/2015 02:35:52 PM,Blocked Driveway,QUEENS,Closed
12/30/2015 02:31:17 PM,Illegal Parking,QUEENS,Closed
12/30/2015 02:30:53 PM,Vending,MANHATTAN,Closed
12/30/2015 02:30:44 PM,Animal Abuse,QUEENS,Closed
12/30/2015 02:29:38 PM,Illegal Parking,QUEENS,Closed
12/30/2015 02:29:38 PM,Illegal Parking,MANHATTAN,Closed
12/30/2015 02:28:42 PM,Vending,MANHATTAN,Closed
12/30/2015 02:28:26 PM,Derelict Vehicle,BRONX,Closed
12/30/2015 02:28:25 PM,Blocked Driveway,BRONX,Closed
12/30/2015 02:28:04 PM,Homeless Encampment,MANHATTAN,Closed
12/30/2015 02:26:29 PM,Noise - Vehicle,MANHATTAN,Closed
12/30/2015 02:26:12 PM,Derelict Vehicle,QUEENS,Closed
12/30/2015 02:24:45 PM,Blocked Driveway,BROOKLYN,Closed
12/30/2015 02:24:18 PM,Derelict Vehicle,QUEENS,Closed
12/30/2015 02:22:40 PM,Derelict Vehicle,QUEENS,Closed
12/30/2015 02:20:15 PM,Derelict Vehicle,QUEENS,Closed
12/30/2015 02:19:38 PM,Noise - Street/Sidewalk,BRONX,Closed
12/30/2015 02:19:13 PM,Blocked Driveway,STATEN ISLAND,Closed
12/30/2015 02:18:02 PM,Illegal Parking,MANHATTAN,Closed
12/30/2015 02:17:50 PM,Derelict Vehicle,QUEENS,Closed
12/30/2015 02:13:27 PM,Illegal Parking,MANHATTAN,Closed
12/30/2015 02:13:10 PM,Derelict Vehicle,BROOKLYN,Closed
12/30/2015 02:11:26 PM,Illegal Parking,BROOKLYN,Closed
12/30/2015 02:10:32 PM,Animal Abuse,QUEENS,Closed
12/30/2015 02:09:01 PM,Blocked Driveway,QUEENS,Closed
12/30/2015 02:08:30 PM,Noise - Street/Sidewalk,BROOKLYN,Closed
12/30/2015 02:07:52 PM,Animal Abuse,MANHATTAN,Closed
12/30/2015 02:05:35 PM,Illegal Parking,MANHATTAN,Closed
12/30/2015 02:04:31 PM,Illegal Parking,QUEENS,Closed
12/30/2015 02:04:09 PM,Traffic,MANHATTAN,Closed
12/30/2015 02:03:43 PM,Blocked Driveway,BRONX,Closed
12/30/2015 02:03:06 PM,Derelict Vehicle,BROOKLYN,Closed
12/30/2015 02:03:05 PM,Homeless Encampment,BROOKLYN,Closed
12/30/2015 01:59:22 PM,Derelict Vehicle,BROOKLYN,Closed
12/30/2015 01:59:09 PM,Illegal Parking,MANHATTAN,Closed
12/30/2015 01:58:08 PM,Traffic,QUEENS,Closed
12/30/2015 01:54:55 PM,Blocked Driveway,BROOKLYN,Closed
12/30/2015 01:54:02 PM,Blocked Driveway,QUEENS,Closed
12/30/2015 01:53:40 PM,Illegal Parking,QUEENS,Closed
12/30/2015 01:47:03 PM,Blocked Driveway,MANHATTAN,Closed
12/30/2015 01:46:05 PM,Derelict Vehicle,QUEENS,Closed
12/30/2015 01:42:06 PM,Illegal Parking,STATEN ISLAND,Closed
12/30/2015 01:40:54 PM,Traffic,MANHATTAN,Closed
12/30/2015 01:38:22 PM,Illegal Parking,QUEENS,Closed
12/30/2015 01:37:51 PM,Blocked Driveway,BROOKLYN,Closed
12/30/2015 01:36:43 PM,Illegal Parking,BRONX,Closed
12/30/2015 01:35:19 PM,Vending,MANHATTAN,Closed
12/30/2015 01:34:14 PM,Illegal Parking,BROOKLYN,Closed
12/30/2015 01:32:44 PM,Animal Abuse,QUEENS,Closed
12/30/2015 01:30:24 PM,Derelict Vehicle,BROOKLYN,Closed
12/30/2015 01:30:09 PM,Noise - Vehicle,STATEN ISLAND,Closed
12/30/2015 01:29:46 PM,Blocked Driveway,BRONX,Closed
12/30/2015 01:29:27 PM,Derelict Vehicle,QUEENS,Closed
12/30/2015 01:29:07 PM,Illegal Parking,QUEENS,Closed
12/30/2015 01:28:29 PM,Blocked Driveway,BROOKLYN,Closed
12/30/2015 01:24:51 PM,Illegal Parking,QUEENS,Closed
12/30/2015 01:24:43 PM,Blocked Driveway,BRONX,Closed
12/30/2015 01:23:25 PM,Blocked Driveway,QUEENS,Closed
12/30/2015 01:22:48 PM,Blocked Driveway,QUEENS,Closed
12/30/2015 01:22:17 PM,Noise - Street/Sidewalk,MANHATTAN,Closed
12/30/2015 01:22:02 PM,Vending,QUEENS,Closed
12/30/2015 01:20:24 PM,Traffic,BROOKLYN,Closed
12/30/2015 01:19:43 PM,Blocked Driveway,QUEENS,Closed
12/30/2015 01:18:55 PM,Derelict Vehicle,STATEN ISLAND,Closed
12/30/2015 01:18:11 PM,Noise - Street/Sidewalk,MANHATTAN,Closed
12/30/2015 01:17:51 PM,Illegal Parking,BRONX,Closed
12/30/2015 01:16:42 PM,Illegal Parking,QUEENS,Closed
12/30/2015 01:15:59 PM,Noise - Street/Sidewalk,MANHATTAN,Closed
12/30/2015 01:15:45 PM,Noise - Vehicle,MANHATTAN,Closed
12/30/2015 01:15:14 PM,Blocked Driveway,QUEENS,Closed
12/30/2015 01:14:52 PM,Vending,QUEENS,Closed
12/30/2015 01:14:35 PM,Noise - Park,MANHATTAN,Closed
12/30/2015 01:11:23 PM,Noise - Street/Sidewalk,MANHATTAN,Closed
12/30/2015 01:10:35 PM,Noise - Street/Sidewalk,MANHATTAN,Closed
12/30/2015 01:04:25 PM,Derelict Vehicle,QUEENS,Closed
12/30/2015 01:03:31 PM,Illegal Parking,STATEN ISLAND,Closed
12/30/2015 01:02:25 PM,Vending,MANHATTAN,Closed
12/30/2015 01:01:30 PM,Illegal Parking,BROOKLYN,Closed
12/30/2015 01:01:17 PM,Illegal Parking,QUEENS,Closed
12/30/2015 01:01:00 PM,Blocked Driveway,BROOKLYN,Closed
12/30/2015 01:00:17 PM,Illegal Parking,QUEENS,Closed
12/30/2015 12:57:16 PM,Derelict Vehicle,BROOKLYN,Closed
12/30/2015 12:53:19 PM,Homeless Encampment,MANHATTAN,Closed
12/30/2015 12:52:17 PM,Derelict Vehicle,BRONX,Closed
12/30/2015 12:49:50 PM,Blocked Driveway,QUEENS,Closed
12/30/2015 12:48:53 PM,Blocked Driveway,QUEENS,Closed
12/30/2015 12:45:48 PM,Illegal Parking,BRONX,Closed
12/30/2015 12:45:22 PM,Blocked Driveway,BROOKLYN,Closed
12/30/2015 12:44:07 PM,Blocked Driveway,BROOKLYN,Closed
12/30/2015 12:43:58 PM,Blocked Driveway,MANHATTAN,Closed
12/30/2015 12:40:58 PM,Illegal Parking,STATEN ISLAND,Closed
12/30/2015 12:40:03 PM,Traffic,MANHATTAN,Closed
12/30/2015 12:39:55 PM,Blocked Driveway,BROOKLYN,Closed
12/30/2015 12:39:52 PM,Blocked Driveway,QUEENS,Closed
12/30/2015 12:39:09 PM,Illegal Parking,STATEN ISLAND,Closed
12/30/2015 12:36:12 PM,Illegal Parking,STATEN ISLAND,Closed
12/30/2015 12:35:54 PM,Illegal Parking,BROOKLYN,Closed
12/30/2015 12:35:31 PM,Derelict Vehicle,BROOKLYN,Closed
12/30/2015 12:35:05 PM,Blocked Driveway,QUEENS,Closed
12/30/2015 12:34:33 PM,Traffic,BROOKLYN,Closed
12/30/2015 12:34:26 PM,Illegal Parking,QUEENS,Closed
12/30/2015 12:32:36 PM,Illegal Parking,STATEN ISLAND,Closed
12/30/2015 12:31:06 PM,Traffic,MANHATTAN,Closed
12/30/2015 12:29:32 PM,Blocked Driveway,BROOKLYN,Closed
12/30/2015 12:29:09 PM,Illegal Parking,QUEENS,Closed
12/30/2015 12:28:41 PM,Derelict Vehicle,BROOKLYN,Closed
12/30/2015 12:28:12 PM,Derelict Vehicle,BROOKLYN,Closed
12/30/2015 12:26:40 PM,Noise - Street/Sidewalk,MANHATTAN,Closed
12/30/2015 12:22:16 PM,Derelict Vehicle,QUEENS,Closed
12/30/2015 12:20:37 PM,Blocked Driveway,BROOKLYN,Closed
12/30/2015 12:20:35 PM,Vending,MANHATTAN,Closed
12/30/2015 12:19:54 PM,Blocked Driveway,QUEENS,Closed
12/30/2015 12:19:07 PM,Illegal Parking,MANHATTAN,Closed
12/30/2015 12:18:08 PM,Blocked Driveway,BROOKLYN,Closed
12/30/2015 12:17:42 PM,Illegal Parking,MANHATTAN,Closed
12/30/2015 12:17:27 PM,Derelict Vehicle,QUEENS,Closed
12/30/2015 12:16:30 PM,Vending,MANHATTAN,Closed
12/30/2015 12:16:13 PM,Blocked Driveway,BROOKLYN,Closed
12/30/2015 12:13:49 PM,Vending,MANHATTAN,Closed
12/30/2015 12:11:27 PM,Blocked Driveway,QUEENS,Closed
12/30/2015 12:10:26 PM,Vending,MANHATTAN,Closed
12/30/2015 12:10:11 PM,Noise - Street/Sidewalk,MANHATTAN,Closed
12/30/2015 12:09:48 PM,Blocked Driveway,BROOKLYN,Closed
12/30/2015 12:07:57 PM,Blocked Driveway,QUEENS,Closed
12/30/2015 12:07:29 PM,Illegal Parking,BROOKLYN,Closed
12/30/2015 12:07:25 PM,Illegal Parking,BROOKLYN,Closed
12/30/2015 12:04:33 PM,Illegal Parking,MANHATTAN,Closed
12/30/2015 12:04:32 PM,Blocked Driveway,QUEENS,Closed
12/30/2015 12:03:32 PM,Illegal Parking,QUEENS,Closed
12/30/2015 12:01:22 PM,Derelict Vehicle,BRONX,Closed
12/30/2015 12:00:18 PM,Vending,BROOKLYN,Closed
12/30/2015 11:59:41 AM,Derelict Vehicle,QUEENS,Closed
12/30/2015 11:59:33 AM,Animal Abuse,QUEENS,Closed
12/30/2015 11:57:53 AM,Derelict Vehicle,BRONX,Closed
12/30/2015 11:56:29 AM,Blocked Driveway,BROOKLYN,Closed
12/30/2015 11:55:25 AM,Illegal Parking,Unspecified,Closed
12/30/2015 11:50:05 AM,Derelict Vehicle,BROOKLYN,Closed
12/30/2015 11:48:16 AM,Vending,MANHATTAN,Closed
12/30/2015 11:47:48 AM,Derelict Vehicle,QUEENS,Closed
12/30/2015 11:46:58 AM,Blocked Driveway,BROOKLYN,Closed
12/30/2015 11:45:09 AM,Illegal Parking,BRONX,Closed
12/30/2015 11:45:06 AM,Blocked Driveway,QUEENS,Closed
12/30/2015 11:44:08 AM,Blocked Driveway,BROOKLYN,Closed
12/30/2015 11:42:11 AM,Illegal Parking,MANHATTAN,Closed
12/30/2015 11:41:49 AM,Blocked Driveway,QUEENS,Closed
12/30/2015 11:41:01 AM,Blocked Driveway,QUEENS,Closed
12/30/2015 11:40:57 AM,Noise - Street/Sidewalk,QUEENS,Closed
12/30/2015 11:38:17 AM,Illegal Parking,QUEENS,Closed
12/30/2015 11:36:23 AM,Illegal Parking,QUEENS,Closed
12/30/2015 11:34:33 AM,Blocked Driveway,QUEENS,Closed
12/30/2015 11:33:42 AM,Derelict Vehicle,BROOKLYN,Closed
12/30/2015 11:28:53 AM,Animal Abuse,STATEN ISLAND,Closed
12/30/2015 11:26:12 AM,Derelict Vehicle,QUEENS,Closed
12/30/2015 11:22:34 AM,Noise - Vehicle,BROOKLYN,Closed
12/30/2015 11:22:09 AM,Illegal Parking,BRONX,Closed
12/30/2015 11:21:42 AM,Derelict Vehicle,QUEENS,Closed
12/30/2015 11:21:16 AM,Illegal Parking,QUEENS,Closed
12/30/2015 11:20:52 AM,Blocked Driveway,BRONX,Closed
12/30/2015 11:20:04 AM,Blocked Driveway,QUEENS,Closed
12/30/2015 11:18:38 AM,Blocked Driveway,BROOKLYN,Closed
12/30/2015 11:17:40 AM,Blocked Driveway,QUEENS,Closed
12/30/2015 11:14:53 AM,Illegal Parking,BROOKLYN,Closed
12/30/2015 11:14:05 AM,Blocked Driveway,BROOKLYN,Closed
12/30/2015 11:13:46 AM,Illegal Parking,BROOKLYN,Closed
12/30/2015 11:12:25 AM,Homeless Encampment,BROOKLYN,Closed
12/30/2015 11:10:29 AM,Illegal Parking,BROOKLYN,Closed
12/30/2015 11:10:14 AM,Blocked Driveway,QUEENS,Closed
12/30/2015 11:10:03 AM,Illegal Parking,BROOKLYN,Closed
12/30/2015 11:09:38 AM,Blocked Driveway,BROOKLYN,Closed
12/30/2015 11:08:50 AM,Blocked Driveway,QUEENS,Closed
12/30/2015 11:06:23 AM,Illegal Parking,QUEENS,Closed
12/30/2015 11:05:32 AM,Blocked Driveway,QUEENS,Closed
12/30/2015 11:01:18 AM,Vending,MANHATTAN,Closed
12/30/2015 10:59:48 AM,Traffic,MANHATTAN,Closed
12/30/2015 10:59:04 AM,Animal Abuse,BROOKLYN,Closed
12/30/2015 10:57:43 AM,Vending,BROOKLYN,Closed
12/30/2015 10:56:45 AM,Derelict Vehicle,BROOKLYN,Closed
12/30/2015 10:56:15 AM,Blocked Driveway,QUEENS,Closed
12/30/2015 10:56:14 AM,Blocked Driveway,BROOKLYN,Closed
12/30/2015 10:54:08 AM,Illegal Parking,STATEN ISLAND,Closed
12/30/2015 10:52:12 AM,Blocked Driveway,BROOKLYN,Closed
12/30/2015 10:51:55 AM,Illegal Parking,QUEENS,Closed
12/30/2015 10:48:03 AM,Derelict Vehicle,BROOKLYN,Closed
12/30/2015 10:48:02 AM,Illegal Parking,MANHATTAN,Closed
12/30/2015 10:44:12 AM,Homeless Encampment,MANHATTAN,Closed
12/30/2015 10:43:16 AM,Blocked Driveway,BRONX,Closed
12/30/2015 10:40:07 AM,Illegal Parking,BRONX,Closed
12/30/2015 10:38:30 AM,Illegal Parking,BROOKLYN,Closed
12/30/2015 10:36:20 AM,Blocked Driveway,QUEENS,Closed
12/30/2015 10:34:20 AM,Illegal Parking,BROOKLYN,Closed
12/30/2015 10:29:25 AM,Illegal Parking,BRONX,Closed
12/30/2015 10:28:50 AM,Homeless Encampment,MANHATTAN,Closed
12/30/2015 10:28:11 AM,Blocked Driveway,BROOKLYN,Closed
12/30/2015 10:25:09 AM,Blocked Driveway,BROOKLYN,Closed
12/30/2015 10:23:35 AM,Illegal Parking,BROOKLYN,Closed
12/30/2015 10:22:35 AM,Homeless Encampment,MANHATTAN,Closed
12/30/2015 10:20:41 AM,Derelict Vehicle,QUEENS,Closed
12/30/2015 10:17:46 AM,Blocked Driveway,QUEENS,Closed
12/30/2015 10:17:40 AM,Animal Abuse,STATEN ISLAND,Closed
12/30/2015 10:16:22 AM,Animal Abuse,QUEENS,Closed
12/30/2015 10:12:42 AM,Noise - Commercial,QUEENS,Closed
12/30/2015 10:12:37 AM,Traffic,BROOKLYN,Closed
12/30/2015 10:10:02 AM,Noise - Vehicle,BROOKLYN,Closed
12/30/2015 10:09:50 AM,Derelict Vehicle,STATEN ISLAND,Closed
12/30/2015 10:09:42 AM,Animal Abuse,QUEENS,Closed
12/30/2015 10:09:35 AM,Blocked Driveway,BRONX,Closed
12/30/2015 10:09:13 AM,Noise - Street/Sidewalk,BROOKLYN,Closed
12/30/2015 10:07:59 AM,Illegal Parking,BRONX,Closed
12/30/2015 10:07:20 AM,Illegal Parking,BROOKLYN,Closed
12/30/2015 10:06:05 AM,Noise - Commercial,MANHATTAN,Closed
12/30/2015 10:05:56 AM,Derelict Vehicle,QUEENS,Closed
12/30/2015 10:05:48 AM,Noise - Street/Sidewalk,BROOKLYN,Closed
12/30/2015 10:04:09 AM,Blocked Driveway,BROOKLYN,Closed
12/30/2015 10:04:05 AM,Illegal Parking,BRONX,Closed
12/30/2015 10:02:35 AM,Illegal Parking,QUEENS,Closed
12/30/2015 10:02:17 AM,Derelict Vehicle,BROOKLYN,Closed
12/30/2015 09:58:23 AM,Derelict Vehicle,BRONX,Closed
12/30/2015 09:57:51 AM,Noise - Street/Sidewalk,BROOKLYN,Closed
12/30/2015 09:56:38 AM,Illegal Parking,MANHATTAN,Closed
12/30/2015 09:55:35 AM,Illegal Parking,BRONX,Closed
12/30/2015 09:52:04 AM,Illegal Parking,MANHATTAN,Closed
12/30/2015 09:51:49 AM,Noise - Vehicle,MANHATTAN,Closed
12/30/2015 09:50:08 AM,Blocked Driveway,BROOKLYN,Closed
12/30/2015 09:47:20 AM,Illegal Parking,QUEENS,Closed
12/30/2015 09:46:05 AM,Animal Abuse,BRONX,Closed
12/30/2015 09:45:54 AM,Blocked Driveway,QUEENS,Closed
12/30/2015 09:44:15 AM,Derelict Vehicle,QUEENS,Closed
12/30/2015 09:42:59 AM,Blocked Driveway,BRONX,Closed
12/30/2015 09:40:08 AM,Derelict Vehicle,BROOKLYN,Closed
12/30/2015 09:39:27 AM,Derelict Vehicle,BRONX,Closed
12/30/2015 09:38:09 AM,Animal Abuse,MANHATTAN,Closed
12/30/2015 09:37:31 AM,Derelict Vehicle,BRONX,Closed
12/30/2015 09:36:40 AM,Blocked Driveway,QUEENS,Closed
12/30/2015 09:33:58 AM,Blocked Driveway,BROOKLYN,Closed
12/30/2015 09:33:50 AM,Blocked Driveway,BROOKLYN,Closed
12/30/2015 09:33:03 AM,Illegal Parking,BROOKLYN,Closed
12/30/2015 09:32:43 AM,Blocked Driveway,BRONX,Closed
12/30/2015 09:31:59 AM,Illegal Parking,QUEENS,Closed
12/30/2015 09:31:41 AM,Blocked Driveway,BROOKLYN,Closed
12/30/2015 09:31:25 AM,Blocked Driveway,BROOKLYN,Closed
12/30/2015 09:30:26 AM,Illegal Parking,MANHATTAN,Closed
12/30/2015 09:29:30 AM,Illegal Parking,BRONX,Closed
12/30/2015 09:28:56 AM,Blocked Driveway,QUEENS,Closed
12/30/2015 09:27:42 AM,Blocked Driveway,BRONX,Closed
12/30/2015 09:27:01 AM,Illegal Parking,QUEENS,Closed
12/30/2015 09:26:40 AM,Illegal Parking,BROOKLYN,Closed
12/30/2015 09:26:20 AM,Illegal Parking,QUEENS,Closed
12/30/2015 09:25:53 AM,Illegal Parking,BROOKLYN,Closed
12/30/2015 09:25:50 AM,Illegal Parking,MANHATTAN,Closed
12/30/2015 09:25:42 AM,Derelict Vehicle,BROOKLYN,Closed
12/30/2015 09:25:08 AM,Noise - Vehicle,MANHATTAN,Closed
12/30/2015 09:24:45 AM,Illegal Parking,MANHATTAN,Closed
12/30/2015 09:24:39 AM,Illegal Parking,BROOKLYN,Closed
12/30/2015 09:19:03 AM,Homeless Encampment,MANHATTAN,Closed
12/30/2015 09:18:51 AM,Derelict Vehicle,STATEN ISLAND,Closed
12/30/2015 09:17:36 AM,Illegal Parking,BROOKLYN,Closed
12/30/2015 09:15:58 AM,Illegal Parking,BROOKLYN,Closed
12/30/2015 09:15:06 AM,Blocked Driveway,BROOKLYN,Closed
12/30/2015 09:14:18 AM,Illegal Parking,BROOKLYN,Closed
12/30/2015 09:12:04 AM,Derelict Vehicle,BRONX,Closed
12/30/2015 09:11:56 AM,Illegal Parking,QUEENS,Closed
12/30/2015 09:11:23 AM,Blocked Driveway,BROOKLYN,Closed
12/30/2015 09:10:30 AM,Illegal Parking,BRONX,Closed
12/30/2015 09:09:30 AM,Blocked Driveway,BROOKLYN,Closed
12/30/2015 09:07:40 AM,Illegal Parking,BROOKLYN,Closed
12/30/2015 09:07:36 AM,Blocked Driveway,BROOKLYN,Closed
12/30/2015 09:07:26 AM,Illegal Parking,BROOKLYN,Closed
12/30/2015 09:06:27 AM,Illegal Parking,QUEENS,Closed
12/30/2015 09:05:56 AM,Animal Abuse,MANHATTAN,Closed
12/30/2015 09:04:15 AM,Illegal Parking,QUEENS,Closed
12/30/2015 09:02:22 AM,Homeless Encampment,MANHATTAN,Closed
12/30/2015 09:01:10 AM,Noise - Vehicle,BROOKLYN,Closed
12/30/2015 08:59:14 AM,Homeless Encampment,BROOKLYN,Closed
12/30/2015 08:57:50 AM,Blocked Driveway,QUEENS,Closed
12/30/2015 08:56:18 AM,Blocked Driveway,QUEENS,Closed
12/30/2015 08:55:25 AM,Blocked Driveway,BRONX,Closed
12/30/2015 08:54:47 AM,Blocked Driveway,QUEENS,Closed
12/30/2015 08:54:24 AM,Derelict Vehicle,BROOKLYN,Closed
12/30/2015 08:51:45 AM,Blocked Driveway,BROOKLYN,Closed
12/30/2015 08:48:37 AM,Derelict Vehicle,QUEENS,Closed
12/30/2015 08:47:58 AM,Blocked Driveway,BROOKLYN,Closed
12/30/2015 08:47:45 AM,Blocked Driveway,BRONX,Closed
12/30/2015 08:47:12 AM,Derelict Vehicle,BROOKLYN,Closed
12/30/2015 08:46:52 AM,Blocked Driveway,BROOKLYN,Closed
12/30/2015 08:45:28 AM,Illegal Parking,MANHATTAN,Closed
12/30/2015 08:44:06 AM,Blocked Driveway,STATEN ISLAND,Closed
12/30/2015 08:41:03 AM,Illegal Parking,BRONX,Closed
12/30/2015 08:35:43 AM,Derelict Vehicle,BROOKLYN,Closed
12/30/2015 08:35:08 AM,Blocked Driveway,QUEENS,Closed
12/30/2015 08:33:29 AM,Homeless Encampment,MANHATTAN,Closed
12/30/2015 08:33:27 AM,Illegal Parking,QUEENS,Closed
12/30/2015 08:31:28 AM,Blocked Driveway,QUEENS,Closed
12/30/2015 08:28:41 AM,Illegal Parking,BROOKLYN,Closed
12/30/2015 08:24:57 AM,Blocked Driveway,BROOKLYN,Closed
12/30/2015 08:23:17 AM,Blocked Driveway,STATEN ISLAND,Closed
12/30/2015 08:22:47 AM,Illegal Parking,BROOKLYN,Closed
12/30/2015 08:22:23 AM,Blocked Driveway,BROOKLYN,Closed
12/30/2015 08:21:12 AM,Illegal Parking,BROOKLYN,Closed
12/30/2015 08:18:22 AM,Animal Abuse,BROOKLYN,Closed
12/30/2015 08:18:13 AM,Blocked Driveway,QUEENS,Closed
12/30/2015 08:17:43 AM,Blocked Driveway,QUEENS,Closed
12/30/2015 08:17:39 AM,Blocked Driveway,BROOKLYN,Closed
12/30/2015 08:16:39 AM,Illegal Parking,STATEN ISLAND,Closed
12/30/2015 08:14:59 AM,Illegal Parking,BROOKLYN,Closed
12/30/2015 08:13:52 AM,Blocked Driveway,STATEN ISLAND,Closed
12/30/2015 08:13:19 AM,Illegal Parking,QUEENS,Closed
12/30/2015 08:11:20 AM,Derelict Vehicle,QUEENS,Closed
12/30/2015 08:08:06 AM,Blocked Driveway,BRONX,Closed
12/30/2015 08:06:49 AM,Noise - Vehicle,BROOKLYN,Closed
12/30/2015 08:03:18 AM,Derelict Vehicle,BROOKLYN,Closed
12/30/2015 08:01:09 AM,Illegal Parking,BROOKLYN,Closed
12/30/2015 08:00:21 AM,Blocked Driveway,BROOKLYN,Closed
12/30/2015 07:59:03 AM,Blocked Driveway,BROOKLYN,Closed
12/30/2015 07:54:41 AM,Illegal Parking,BROOKLYN,Closed
12/30/2015 07:51:34 AM,Blocked Driveway,QUEENS,Closed
12/30/2015 07:50:27 AM,Drinking,STATEN ISLAND,Closed
12/30/2015 07:50:24 AM,Derelict Vehicle,QUEENS,Closed
12/30/2015 07:49:39 AM,Blocked Driveway,BROOKLYN,Closed
12/30/2015 07:41:15 AM,Blocked Driveway,BRONX,Closed
12/30/2015 07:39:28 AM,Illegal Parking,QUEENS,Closed
12/30/2015 07:37:17 AM,Blocked Driveway,QUEENS,Closed
12/30/2015 07:33:57 AM,Noise - Street/Sidewalk,BROOKLYN,Closed
12/30/2015 07:28:28 AM,Noise - Commercial,BROOKLYN,Closed
12/30/2015 07:28:01 AM,Illegal Parking,MANHATTAN,Closed
12/30/2015 07:24:04 AM,Blocked Driveway,BROOKLYN,Closed
12/30/2015 07:22:48 AM,Illegal Parking,BROOKLYN,Closed
12/30/2015 07:18:55 AM,Blocked Driveway,QUEENS,Closed
12/30/2015 07:18:26 AM,Blocked Driveway,BROOKLYN,Closed
12/30/2015 07:18:00 AM,Homeless Encampment,MANHATTAN,Closed
12/30/2015 07:15:06 AM,Blocked Driveway,BROOKLYN,Closed
12/30/2015 07:11:53 AM,Blocked Driveway,QUEENS,Closed
12/30/2015 07:10:18 AM,Blocked Driveway,BROOKLYN,Closed
12/30/2015 07:09:05 AM,Noise - Vehicle,QUEENS,Closed
12/30/2015 07:08:19 AM,Illegal Parking,QUEENS,Closed
12/30/2015 07:07:52 AM,Illegal Parking,MANHATTAN,Closed
12/30/2015 07:06:30 AM,Noise - Commercial,BROOKLYN,Closed
12/30/2015 07:03:53 AM,Blocked Driveway,QUEENS,Closed
12/30/2015 07:03:36 AM,Noise - Commercial,BROOKLYN,Closed
12/30/2015 06:56:59 AM,Noise - Commercial,BROOKLYN,Closed
12/30/2015 06:53:39 AM,Blocked Driveway,BROOKLYN,Closed
12/30/2015 06:51:50 AM,Noise - Commercial,BROOKLYN,Closed
12/30/2015 06:50:42 AM,Illegal Parking,BROOKLYN,Closed
12/30/2015 06:49:27 AM,Blocked Driveway,QUEENS,Closed
12/30/2015 06:48:46 AM,Blocked Driveway,BROOKLYN,Closed
12/30/2015 06:44:08 AM,Illegal Parking,STATEN ISLAND,Closed
12/30/2015 06:41:42 AM,Homeless Encampment,MANHATTAN,Closed
12/30/2015 06:40:42 AM,Traffic,QUEENS,Closed
12/30/2015 06:37:14 AM,Blocked Driveway,MANHATTAN,Closed
12/30/2015 06:35:11 AM,Blocked Driveway,QUEENS,Closed
12/30/2015 06:20:21 AM,Illegal Parking,MANHATTAN,Closed
